CLIENTE FIJO 30%,TIPO CLIENTE ICE (D&N),SUB CANAL,TAMAÑO ICE KO,LOCALIDAD-AGENCIA,ZONA,Codigo DN,ID cliente/PDV,NAME Cliente (PDV),DIRECCIÓN,GERENTE COMERCIAL,PROVINCIA,DISTRITO MUNICIPAL,SECTOR,TIPO DE RUTA,RUTA PREVENTA,NOMBRE PREVENTA,Persona 1,supervisor,Persona 2,LATITUD,LONGITUD,RUTA-LOCALIDAD D&N,ZONA DE RETORNABILIDAD,Incidencia,Clasificación,ID SSTC,Estatus,Comentario,LATITUDE,LONGITUDE,LOLA,ELEGIBLE,ELIMINAR,SELECCION,ETIQUETA,MT,CDA,MT FINAL,RutaDN1,Dia_Asignado,Orden_Ruta,Punto_Inicio,TIPO,CODIGO D&N,export.Estado,DIA,Tabla11.auditor,MUESTRA CUMPL.
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000081569,81569,COL LOS FARAYONES,RESPALDO OVANDO LOS FARAYONES,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,CRISTO REY,TRADICIONAL,340,STARLIN HERRERA,STARLIN HERRERA,RAMON CUELLO HN,RAMON CUELLO HN,18.4995474815369,-69.9300651550293,340 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169009683,Sin Visita,Elegible,18.4995474815369,-69.9300651550293,18.4995474815369-69.9300651550293,ELEGIBLE,NO,T,T,DSTRTO105,HATO NUEVO,DSTRTO105-HATO NUEVO,3.0,Día 3,37.0,0.0,TITULAR,9000081569,,3.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SAN FRANCISCO,ZONA NORTE,9000104319,104319,COLMADO CAMILO,SAN ANTONIO ESQ SOTERO AMPARO,DEYBI VARGAS,DUARTE,DUARTE,CENTRO DEL PUEBLO,TRADICIONAL,337,ROBINSON CAMILO DE JESÚS,ROBINSON CAMILO DE JESÚS,DANIEL REYES GARCIA,DANIEL REYES GARCIA,19.2074642181396,-70.0256423950195,337 SAN FRANCISCO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1154011299,Ultima Aprobada,Elegible,19.20746268333333,-70.02575325,19.2074626833333-70.02575325,ELEGIBLE,NO,T,T,NGUA106,SAN FRANCISCO,NGUA106-NAGUA,3.0,Día 3,39.0,0.0,TITULAR,9000104319,,3.0,JORGE LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000017032,17032,MINI COLMADO RODRIGUEZ,GRAL.VALVERDE #18 LA HOYA,DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,303,ANTHONY DARIA SANCHEZ SURIEL,ANTHONY DARIA SANCHEZ SURIEL,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4506893157959,-70.7088088989258,303 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151000924,Sin Visita,Elegible,19.4506893157959,-70.7088088989258,19.4506893157959-70.7088088989258,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000017032,,2.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000017047,17047,COLMADO SAN RAFAEL,"AV.METROPOLITANA NO.26, LOS JARDINES",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,325,BRIAN JOSE NUÑEZ,BRIAN JOSE NUÑEZ,JUAN LUIS LA HOZ,JUAN LUIS LA HOZ,19.4649116516113,-70.6932205200195,325 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151000945,Sin Visita,Elegible,19.4649116516113,-70.6932205200195,19.4649116516113-70.6932205200195,ELEGIBLE,NO,S,S1,STAGO108,SANTIAGO,STAGO108-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000017047,,2.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000116449,116449,COLMADO ALFONZO,MILAGROSA,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,VILLA MELLA,TRADICIONAL,356,JONATHAN MERCEDEZ,JONATHAN MERCEDEZ,FABIEL PEÑA,FABIEL PEÑA,18.5331211090088,-69.9173355102539,356 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153020225,Sin Visita,Elegible,18.5331211090088,-69.9173355102539,18.5331211090088-69.9173355102539,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,7.0,0.0,TITULAR,9000116449,,1.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000034757,34757,COL. LA MAGNIFICA,C/ BERNARDO ALIE Ñ 229,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,446,RANDY DELGADO,RANDY DELGADO,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4038615226746,-70.1060400009155,446 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005915,Ultima Aprobada,Elegible,18.40385499,-70.10604942,18.40385499-70.10604942,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000034757,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000133715,133715,BODEGA SANTO DOMINGO,30 DE MAYO,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,ENSANCHE LUPERÓN,TRADICIONAL,395,RAMON RODRIGUEZ CORNIEL,RAMON RODRIGUEZ CORNIEL,DANIEL BATISTA,DANIEL BATISTA,18.5047028859456,-69.8940925598145,395 SANTO DOMINGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1150035367,Sin Visita,Elegible,18.5047028859456,-69.8940925598145,18.5047028859456-69.8940925598145,ELEGIBLE,NO,T,T,DSTRTO105,SANTO DOMINGO,DSTRTO105-HATO NUEVO,1.0,Día 1,14.0,0.0,TITULAR,9000133715,,1.0,JEYSON VALDEZ,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,Plata,SANTIAGO,ZONA NORTE,9000137120,137120,DON DIEGO SNACK,C JUAN PABLO DUARTE PLAZA BELLA TERRA MALL VILLA OLGA,DEYBI VARGAS,SANTIAGO,SANTIAGO,VILLA OLGA,C&B,366,CHRISTHIAN MERCADO,CHRISTHIAN MERCADO,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.458282,-70.684257,366 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151035233,Ultima Aprobada,Elegible,19.45841455441171,-70.68446436759733,19.4584145544117-70.6844643675973,ELEGIBLE,NO,T,T,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,3.0,Día 3,42.0,0.0,TITULAR,9000137120,,3.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000053965,53965,J Y M,CALLE JULIO COLPORAN LA ZUISA,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,LA SUIZA,TRADICIONAL,449,CECILIO RODRIGUEZ CORPORAN,CECILIO RODRIGUEZ CORPORAN,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4341764450073,-70.1233749389648,449 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169007266,Ultima Aprobada,Elegible,18.43411287,-70.12341345,18.43411287-70.12341345,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000053965,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000034499,34499,COLMADO ARIEL,SURC/ 1ERA. Ñ 22 MADRE VIEJA SUR,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,MADRE VIEJA DEL SUR,TRADICIONAL,445,JOSE ALVAREZ,JOSE ALVAREZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.42032814,-70.09997559,445 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005790,Sin Visita,Elegible,18.42032814,-70.09997559,18.42032814-70.09997559,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,3.0,Día 3,,,SUPLENTE,9000034499,,3.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000035531,35531,COL. SEFO,PABLO BARINE,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,444,FAUSTO BRITO,FAUSTO BRITO,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.40000343,-70.11029816,444 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004388,Sin Visita,Elegible,18.40000343,-70.11029816,18.40000343-70.11029816,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,2.0,Día 2,,,SUPLENTE,9000035531,,2.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000072178,72178,COLMADO AMARLLO,SAN MIGUEL ESQ SAN RAMON,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO NORTE (CENTRO),TRADICIONAL,363,ELIEZER DEL VILLAR,ELIEZER DEL VILLAR,FABIEL PEÑA,FABIEL PEÑA,18.5657424927,-69.8933029175,363 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153012543,Ultima Aprobada,Elegible,18.56575833333333,-69.89328666666667,18.5657583333333-69.8932866666667,ELEGIBLE,NO,S,S1,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,,,SUPLENTE,9000072178,,2.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000036398,36398,COL. MIRELLA,"CALLE A NO.1042, SEMANA SANTA,YAGUATE,S.C.",JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,447,JUAN DE LOS SANTOS,JUAN DE LOS SANTOS,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.3397769927979,-70.2328262329102,447 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004658,Sin Visita,Elegible,18.3397769927979,-70.2328262329102,18.3397769927979-70.2328262329102,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000036398,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000153488,153488,MINI MARKET LOPE DE VEGA,AV LOPE DE VEGA ESQ PORFIRIO HERRERA STO DGO DN,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,PIANTINI,TRADICIONAL,332,WELLINTON YSRAEL CASANOVA MONTERO,WELLINTON YSRAEL CASANOVA MONTERO,RAMON CUELLO HN,RAMON CUELLO HN,18.48107529,-69.93122864,332 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169009266,Sin Visita,Elegible,18.48107529,-69.93122864,18.48107529-69.93122864,ELEGIBLE,NO,T,T,DSTRIO104,HATO NUEVO,DSTRIO104-HATO NUEVO,3.0,Día 3,30.0,0.0,TITULAR,9000153488,,3.0,JENIFER GÓMEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,NAGUA,ZONA ESTE,9000156161,156161,COLMADO DILEINNY,CALLE PRINCIPAL BARRIO EL PLAY EN SANCHEZ,SAUL GIL,SAMANÁ,SAMANÁ,EL PLAY,TRADICIONAL,308,JOSÉ JOAQUÍN VASQUEZ JIMENEZ,JOSÉ JOAQUÍN VASQUEZ JIMENEZ,LEONEL ALMONTE ORTEGA,LEONEL ALMONTE ORTEGA,19.228235,-69.619434,308 NAGUA,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1152011607,Sin Visita,Elegible,19.228235,-69.619434,19.228235-69.619434,ELEGIBLE,NO,T,T,NGUA106,NAGUA,NGUA106-NAGUA,3.0,Día 3,43.0,0.0,TITULAR,9000156161,,3.0,JORGE LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,NAGUA,ZONA ESTE,9000042204,42204,COLMADO LAS 3 HERMANAS,"C\PRINCIPAL, COSON",SAUL GIL,SAMANÁ,SAMANÁ,CENTRO DEL PUEBLO,TRADICIONAL,305,DERLIN GIL GARCIA,DERLIN GIL GARCIA,LEONEL ALMONTE ORTEGA,LEONEL ALMONTE ORTEGA,19.2995090484619,-69.5654907226562,305 NAGUA,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1152004060,Sin Visita,Elegible,19.2995090484619,-69.5654907226562,19.2995090484619-69.5654907226562,ELEGIBLE,NO,S,S1,NGUA106,NAGUA,NGUA106-NAGUA,3.0,Día 3,,,SUPLENTE,9000042204,,3.0,JORGE LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,NAGUA,ZONA ESTE,9000042516,42516,COLMADO ROSA,CALLE PRINCIPAL VILLA ALTAGRACIA DEL YAYAL,SAUL GIL,MARÍA TRINIDAD SÁNCHEZ,MARÍA TRINIDAD SÁNCHEZ,CENTRO DEL PUEBLO,TRADICIONAL,306,PEDRO MANUEL MEJIA PEÑA,PEDRO MANUEL MEJIA PEÑA,RICHARD PAREDES,RICHARD PAREDES,19.4177846908569,-69.9809169769287,306 NAGUA,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1152004541,Sin Visita,Elegible,19.4177846908569,-69.9809169769287,19.4177846908569-69.9809169769287,ELEGIBLE,NO,S,S1,NGUA106,NAGUA,NGUA106-NAGUA,2.0,Día 2,,,SUPLENTE,9000042516,,2.0,JORGE LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000159223,159223,COLMADO YORKA 3,CALLE LIVEY NO 18 VILLA MELLA SANTO DOMINGO NORTE,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO NORTE (CENTRO),TRADICIONAL,324,HELDER SUERO,HELDER SUERO,FABIEL PEÑA,FABIEL PEÑA,18.5777339,-69.9246252,324 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153027356,Sin Visita,Elegible,18.5777339,-69.9246252,18.5777339-69.9246252,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,27.0,0.0,TITULAR,9000159223,,2.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000092709,92709,MINI MARKET JOEL,DARADO 111 MANZ B,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO NORTE (CENTRO),TRADICIONAL,322,EUGENIO PEREZ,EUGENIO PEREZ,FABIEL PEÑA,FABIEL PEÑA,18.5520702997843,-69.9235420227051,322 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1153017141,Ultima Aprobada,Elegible,18.55207836101252,-69.92352267102211,18.5520783610125-69.9235226710221,ELEGIBLE,NO,S,S1,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,,,SUPLENTE,9000092709,,1.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000093715,93715,COL EL BOBASO,CARRETERA PRINCIPAL GUANUMA,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,VILLA MELLA,TRADICIONAL,324,HELDER SUERO,HELDER SUERO,FABIEL PEÑA,FABIEL PEÑA,18.6955432891846,-69.9245834350586,324 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1153016716,Sin Visita,Elegible,18.6955432891846,-69.9245834350586,18.6955432891846-69.9245834350586,ELEGIBLE,NO,S,S1,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,,,SUPLENTE,9000093715,,1.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,NAGUA,ZONA ESTE,9000117152,117152,ANTERO COMERCIAL,AV MARIA TRINIDAD SANCHEZ NAGUA,SAUL GIL,MARÍA TRINIDAD SÁNCHEZ,MARÍA TRINIDAD SÁNCHEZ,CENTRO DEL PUEBLO,TRADICIONAL,307,AZARIAS BRATINI VENTURA,AZARIAS BRATINI VENTURA,RICHARD PAREDES,RICHARD PAREDES,19.3639450073242,-69.8512496948242,307 NAGUA,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1152009059,Ultima Aprobada,Elegible,19.363982,-69.8513206,19.363982-69.8513206,ELEGIBLE,NO,S,S1,NGUA106,NAGUA,NGUA106-NAGUA,1.0,Día 1,,,SUPLENTE,9000117152,,1.0,JORGE LUIS,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000001305,1305,BODEGA PAMELA,EMIL BOYRIE DE MOYA,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,CENTRO DE LA CIUDAD,TRADICIONAL,319,WANNER DE JESUS CASTILLO VICENTE,WANNER DE JESUS CASTILLO VICENTE,RAMON CUELLO HN,RAMON CUELLO HN,18.46044731,-69.9432373,319 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169009463,Ultima Aprobada,Elegible,18.4605829,-69.9431742,18.4605829-69.9431742,ELEGIBLE,NO,T,T PANEL,DSTRIO104,HATO NUEVO,DSTRIO104-HATO NUEVO,3.0,Día 3,37.0,0.0,TITULAR,9000001305,,3.0,JENIFER GÓMEZ,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000004900,4900,COL. JOSE,MANGANAGUA # 4 RESTAURADORES,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,CENTRO DE LA CIUDAD,TRADICIONAL,306,ANIBAL PUELLO,ANIBAL PUELLO,RAMON CUELLO HN,RAMON CUELLO HN,18.4515972137451,-69.9685821533203,306 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169009580,Ultima Aprobada,Elegible,18.45169752,-69.9685798,18.45169752-69.9685798,ELEGIBLE,NO,T,T PANEL,DSTRIO104,HATO NUEVO,DSTRIO104-HATO NUEVO,2.0,Día 2,20.0,0.0,TITULAR,9000004900,,2.0,JENIFER GÓMEZ,Cargar
SI,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000096418,96418,COLMADO H Y D,ROMULO BETANCOURT,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,BELLA VISTA,TRADICIONAL,418,ESFRAILYN GALVEZ BAUTISTA,ESFRAILYN GALVEZ BAUTISTA,JUAN BATISTA,JUAN BATISTA,18.45244,-69.95065,418 SANTO DOMINGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1150026827,Ultima Aprobada,Elegible,18.452404,-69.9506647,18.452404-69.9506647,ELEGIBLE,NO,T,T PANEL,DSTRIO104,SANTO DOMINGO,DSTRIO104-HATO NUEVO,1.0,Día 1,11.0,0.0,TITULAR,9000096418,,1.0,JENIFER GÓMEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SAN FRANCISCO,ZONA NORTE,9000108950,108950,COLMADO MOREL,CARRETERA NAGUA SAN F DE MACORIS,DEYBI VARGAS,DUARTE,DUARTE,CRUCE DE LOS LANOS,TRADICIONAL,337,ROBINSON CAMILO DE JESÚS,ROBINSON CAMILO DE JESÚS,DANIEL REYES GARCIA,DANIEL REYES GARCIA,19.2026329041,-70.0050430298,337 SAN FRANCISCO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1154011739,Sin Visita,Elegible,19.2026329041,-70.0050430298,19.2026329041-70.0050430298,ELEGIBLE,NO,T,T,NGUA106,SAN FRANCISCO,NGUA106-NAGUA,3.0,Día 3,37.0,0.0,TITULAR,9000108950,,3.0,JORGE LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000111922,111922,COLMADO FULL DE TO,AV NICOLAS DE OVANDO,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,CRISTO REY,TRADICIONAL,340,STARLIN HERRERA,STARLIN HERRERA,RAMON CUELLO HN,RAMON CUELLO HN,18.498249,-69.930054,340 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169009728,Ultima Aprobada,Elegible,18.49825861,-69.93008735,18.49825861-69.93008735,ELEGIBLE,NO,T,T,DSTRTO105,HATO NUEVO,DSTRTO105-HATO NUEVO,3.0,Día 3,36.0,0.0,TITULAR,9000111922,,3.0,JEYSON VALDEZ,Cargar
SI,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000136167,136167,BODEGA MASITA,MANUEL UBALDO,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,VILLA CONSUELO,TRADICIONAL,314,JOSE ENMANUEL ROSARIO MERCEDES,JOSE ENMANUEL ROSARIO MERCEDES,DANIEL BATISTA,DANIEL BATISTA,18.48525047,-69.90338898,314 SANTO DOMINGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1150035595,Ultima Aprobada,Elegible,18.4852707,-69.9033119,18.4852707-69.9033119,ELEGIBLE,NO,T,T PANEL,DSTRTO105,SANTO DOMINGO,DSTRTO105-HATO NUEVO,2.0,Día 2,27.0,0.0,TITULAR,9000136167,,2.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000150587,150587,COLMADO PEÑA,PRINCIPAL BRAULIA DE PAULA ENTRE LOS CASABES Y JACAGUA STO DGO NORTE,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO NORTE (CENTRO),TRADICIONAL,325,STARLIN ENCARNACION,STARLIN ENCARNACION,FABIEL PEÑA,FABIEL PEÑA,18.5601111,-69.9514646,325 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1153026764,Sin Visita,Elegible,18.5601111,-69.9514646,18.5601111-69.9514646,ELEGIBLE,NO,S,S1,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,,,SUPLENTE,9000150587,,2.0,JEAN LUIS,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,Plata,SANTIAGO,ZONA NORTE,9000154890,154890,RESTAURANTE MIRAWA,AV27 DE FEBRERO NUMERO 6 HOYA DEL CAIMITO,DEYBI VARGAS,SANTIAGO,SANTIAGO,HOYA DEL CAIMITO,C&B,366,CHRISTHIAN MERCADO,CHRISTHIAN MERCADO,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.46439098183106,-70.67015367588378,366 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151039363,Ultima Aprobada,Elegible,19.46443,-70.67013833333334,19.46443-70.6701383333333,ELEGIBLE,NO,T,T,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,3.0,Día 3,43.0,0.0,TITULAR,9000154890,,3.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000158067,158067,SUPER BODEGA NAVIDAD NACO I,ANA GRACITA ALVAREZ NACO STO DGO DN,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,ENSANCHE NACO,TRADICIONAL,332,WELLINTON YSRAEL CASANOVA MONTERO,WELLINTON YSRAEL CASANOVA MONTERO,RAMON CUELLO HN,RAMON CUELLO HN,18.48121,-69.92642,332 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169008954,Sin Visita,Elegible,18.48121,-69.92642,18.48121-69.92642,ELEGIBLE,NO,T,T,DSTRIO104,HATO NUEVO,DSTRIO104-HATO NUEVO,3.0,Día 3,32.0,0.0,TITULAR,9000158067,,3.0,JENIFER GÓMEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000158661,158661,COLMADO SLEITER,EL MERCADO DENTRO,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,LA ZURZA,TRADICIONAL,395,RAMON RODRIGUEZ CORNIEL,RAMON RODRIGUEZ CORNIEL,DANIEL BATISTA,DANIEL BATISTA,18.5050389,-69.9095118,395 SANTO DOMINGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1150039559,Sin Visita,Elegible,18.5050389,-69.9095118,18.5050389-69.9095118,ELEGIBLE,NO,T,T,DSTRTO105,SANTO DOMINGO,DSTRTO105-HATO NUEVO,1.0,Día 1,8.0,0.0,TITULAR,9000158661,,1.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,NAGUA,ZONA ESTE,9000162349,162349,COLMADO LAS 3J,CALLE INDEPENDENCIA NO 22 LOS RIELES DE SANCHEZ,SAUL GIL,SAMANÁ,SAMANÁ,LOS RIELES,TRADICIONAL,308,JOSÉ JOAQUÍN VASQUEZ JIMENEZ,JOSÉ JOAQUÍN VASQUEZ JIMENEZ,LEONEL ALMONTE ORTEGA,LEONEL ALMONTE ORTEGA,19.226804,-69.617257,308 NAGUA,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1152012124,Ultima Aprobada,Elegible,19.22685451666667,-69.61736628333333,19.2268545166667-69.6173662833333,ELEGIBLE,NO,T,T,NGUA106,NAGUA,NGUA106-NAGUA,3.0,Día 3,45.0,0.0,TITULAR,9000162349,,3.0,JORGE LUIS,Cargar
